"model","model.formula","bh","WT","SPCD","nobs","B1","B2","B3","seB1","seB2","seB3","pB1","pB2","pB3","RMSE","AIC","meanBIAS","meanAbsBIAS","meanLowDBHRes","meanMidDBHRes","meanUppDBHRes","B3_test","ierr","notes"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,691,23552,4.84494031932062,-9.3973959799092,2.80257868086401,0.00820176576193483,0.166393610600792,0.0830786651327541,0,0,1.14405854845805e-243,4.12426300786054,187490.345941103,0.0689754114284707,10.5000206209863,0.285395506685398,-0.0591634743562879,-0.0193170440576432,2.24255579006116e-103,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,701,41398,4.28963585194006,-4.70075080347316,1.62817395797504,0.00841222224134211,0.0853619093606498,0.0395050510891651,0,0,0,3.27045320682608,265615.607213737,0.00261588126728438,4.93485886359276,-0.0224829627039381,0.0811891912148129,-0.0508567658204086,9.17297631330972e-57,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,581,1055,4.8111443627276,-8.64212305409651,2.67485577169779,0.0369763659868027,0.555550264142835,0.203141286485219,0,2.87116511314534e-49,9.17158704142797e-37,3.46408371422562,7191.57943024479,-0.00891167548474575,6.33861407860423,-0.23733187872586,0.864068276989681,-0.655307777279977,4.89215103861501e-16,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,461,25058,4.84009511875526,-12.3302767845026,3.97945623601205,0.0102075290696594,0.198174670314224,0.0706413700259783,0,0,0,3.6175649525677,181677.682874384,-0.0236205972338101,7.59826784225455,-0.264206042132864,0.171258128471732,0.0220915945074975,0,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,544,80993,4.81194093992251,-9.3267558926852,2.97084411755725,0.0050528739781215,0.0833766748026176,0.0323523668295969,0,0,0,4.15610586011535,609535.144947351,-0.0125666357794988,8.79775637172303,-0.138371701790371,0.24591044014506,-0.145243560017367,0,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,975,21831,4.80111317284431,-10.2230874530466,3.25332526707056,0.0107332799803942,0.17997740197514,0.0670270668324337,0,0,0,3.59446409318792,157178.359474417,0.000125487448577834,7.37133711028531,0.0403555955527897,-0.0506496688978741,0.0106705356908179,1.29682904893153e-241,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,831,24030,4.90462100102848,-10.934377181396,3.4943834311511,0.00674456082227879,0.130793230136045,0.0498492279656695,0,0,0,3.69901358897662,177417.643708112,-0.0356573390013127,8.26233070350913,-0.358549602326578,0.574528032165328,-0.322950446842688,0,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,837,88986,4.78123061372735,-9.53182128255876,2.90742967127219,0.00354370292847483,0.068722455736372,0.030934937449386,0,0,0,3.44858396249446,672272.876869965,-0.00260676044905245,8.66612102882744,0.0403401578930641,-0.0210696219024115,-0.0270908173378101,0,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,731,14989,4.91191076277243,-9.17859147972809,2.89670864208945,0.00724336634780506,0.139782462964798,0.0634374875028032,0,0,0,3.95428579021926,117250.367173459,-0.0324693519972758,9.79858439114261,-0.268103283831392,0.614353367034749,-0.443610974677203,7.77426264861465e-191,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,999,892,4.48152781872188,-7.49162712397867,2.54384275411162,0.0798160260823423,1.06305073381336,0.409991714875211,1.42550242841024e-294,3.65829033875057e-12,8.39570903643722e-10,4.45878194017359,6364.55008454802,0.0318008108945799,7.20386636862451,-0.201868731892479,0.524452639052143,-0.226394708338594,0.000177112284960703,0,"fit"
