"model","model.formula","bh","WT","SPCD","nobs","B1","B2","B3","seB1","seB2","seB3","pB1","pB2","pB3","RMSE","AIC","meanBIAS","meanAbsBIAS","meanLowDBHRes","meanMidDBHRes","meanUppDBHRes","B3_test","ierr","notes"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,826,14158,87.8952600594895,-0.1102433387704,0.908995407052323,1.88993229798638,0.00195010550296136,0.0121952272281781,0,0,0,3.8742895836628,108097.706328931,0.00682855343260686,9.24880779317048,0.0405898229082201,0.114335476288664,-0.13444679322614,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,694,77189,100.373901535334,-0.11186144510136,0.894012863011339,0.972887089813603,0.000938264473896461,0.00403929407233218,0,0,0,4.02534574524777,578063.192781911,0.00895341580494883,8.4351843239243,0.0801800588314178,0.11151708885827,-0.164843654921975,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,221,24867,100.083392610824,-0.064693399342334,1.13289468590407,0.837928214934785,0.000806838601435493,0.00918561059132524,0,0,0,4.24303953875106,199776.579896283,0.0395463664739807,10.9303479104365,0.0385595351495294,0.153859972107632,-0.0737804078352191,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,401,5278,112.225855557906,-0.0969221346782627,0.877382044504937,3.63779808410765,0.00261053513449102,0.0135476580182127,2.82610220590903e-192,2.88505337898721e-268,0,3.81735259006855,39842.9688010194,0.00483333816909918,8.82773306662873,-0.0135319038794261,0.00209713115016359,0.0259452279654109,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,722,4565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"step factor 0.000488281 reduced below 'minFactor' of 0.000976562"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,972,65906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Missing value or an infinity produced when evaluating the model"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,822,8849,102.007670010342,-0.090820539131697,0.943398711535426,1.54351555473204,0.00130804219029181,0.0111887775234696,0,0,0,3.57893934492236,68101.8254493349,0.0171296253100631,9.34513606654905,0.286677921091644,-0.249805698835942,0.0145157676210335,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,951,44253,101.888431612198,-0.089152075574901,1.00775221404168,0.936648725451325,0.000695585944247169,0.00699646932088888,0,0,0,3.75875368326633,339886.645319252,0.0158740290108904,9.18822627084307,0.429999922389552,-0.214492248660205,-0.167885586696676,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,391,36261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"step factor 0.000488281 reduced below 'minFactor' of 0.000976562"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,721,11186,73.5367980810109,-0.131624378424162,0.897754508283249,3.02823336400203,0.00539424179036071,0.0116423004114543,5.46303572902936e-127,3.6227773455719e-128,0,3.42403508865323,71033.1277134311,-0.00390938644800546,5.10980448747354,0.0915232002915405,-0.0953200091286277,-0.00793242935994928,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,762,102233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Missing value or an infinity produced when evaluating the model"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,824,15869,72.4563524372679,-0.0921026977055072,0.889484077347258,3.03171155676783,0.00346818759959367,0.0115638414828369,4.78119317895821e-124,4.47428003615787e-152,0,2.99787686850545,107646.227828832,1.17197354669619e-05,5.98686251788424,-0.126647608965843,0.107492524755627,0.0191938695318903,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,345,681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"step factor 0.000488281 reduced below 'minFactor' of 0.000976562"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,820,46134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Missing value or an infinity produced when evaluating the model"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,819,6970,61.6697890482466,-0.10728913740419,0.948140491314849,3.30399550583777,0.00542629944707617,0.0156147302143375,6.59168464061977e-76,1.05309440006247e-84,0,2.63439256666981,42741.9783339635,-0.00499641304867442,4.39938350096372,0.0830576410380604,-0.410975231956306,0.312890446454062,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,621,170333,141.096865290707,-0.0918501224582555,0.876889105668522,0.656575709507167,0.000359335538869923,0.00182605614841797,0,0,0,3.67087289117712,1278214.19458062,0.00565091806827077,8.56176152900243,0.00368350175850519,0.194706031797616,-0.181440074483095,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,654,1451,75.2428910778699,-0.144460637080664,1.06895534071487,3.43538435667777,0.00617800049339469,0.0278232468673049,4.45233833728037e-92,7.51736130140765e-103,3.10589033159033e-223,3.65933820727481,9917.90614296631,0.00104280399208695,6.29030358604078,-0.0153823554015096,0.348093530657257,-0.330267288263486,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,403,65676,125.496951826989,-0.0797285503970339,0.962723718633504,1.10387792066433,0.00057630701860384,0.00363032683320212,0,0,0,3.61370765746947,485271.994556801,0.00831782391064408,7.99853423581926,0.49078198642026,-0.429496180464533,-0.0363323342237945,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,840,3354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"step factor 0.000488281 reduced below 'minFactor' of 0.000976562"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,808,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"step factor 0.000488281 reduced below 'minFactor' of 0.000976562"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,711,63653,74.4646439757339,-0.151319920425201,0.908941559198755,0.930978920145173,0.00175614095661454,0.00527031183706776,0,0,0,3.42863178536,440713.308990815,-0.00142219013661536,6.34497118366408,-0.00184753905953292,-0.138863465504373,0.136450932086109,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,68,107559,63.9162909468758,-0.11756846052786,0.891793241058224,0.811686017043055,0.00134674742643933,0.00438285628003555,0,0,0,2.80459272296781,715114.910021316,-0.000868178421895679,5.55554624115764,-0.0261473073303084,0.027025673621859,-0.00348290155723752,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,222,32428,101.828227614293,-0.0835499025914323,0.991086439662581,1.7133509116636,0.00115341372658616,0.00753779578106385,0,0,0,4.36941985544021,249130.088146047,0.00415725516523408,9.33626404196247,0.0860109928665147,0.184647102564085,-0.258193902674069,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,373,7190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"step factor 0.000488281 reduced below 'minFactor' of 0.000976562"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,545,2301,114.379339523949,-0.0974043405033323,0.898307311567287,6.58742307833133,0.00485211424168459,0.0208394875283529,1.49098903300324e-63,1.01038290166875e-82,5.16795004025899e-298,3.89887390043962,17016.5885543734,0.0111913781337963,8.20479544683054,0.154498806207956,-0.150410734705666,0.0294860628990996,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,691,23552,96.5536439208572,-0.100666058372443,0.998845396387346,1.04564468537268,0.00122592786354094,0.0105530312224518,0,0,0,4.11868860018645,187426.636495362,0.0375473956401227,10.4556006015022,0.259892936464364,0.119979558382439,-0.267269133111603,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,701,41398,61.1864074569567,-0.218364046876848,0.86570810495016,0.96806314017101,0.00348146134400552,0.00708677102828491,0,0,0,3.27042343638383,265614.853530807,0.0027406747750522,4.93481968070502,-0.00264813565006212,0.0475350776180026,-0.0366645271209761,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,581,1055,105.762626501957,-0.111458604686212,0.897504155503846,7.59144241701981,0.00756145457005677,0.0235994400733811,1.29610665282174e-40,7.61177355139645e-45,8.41492959195473e-200,3.45930643601796,7188.66754505583,0.00474371918607457,6.33387377575975,-0.144494159535312,0.781290661774009,-0.624352549990633,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,461,25058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Missing value or an infinity produced when evaluating the model"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,544,80993,107.648302029492,-0.108147078383334,0.872765139366845,1.07772699777164,0.000969032432275644,0.00364034460222939,0,0,0,4.15308714416524,609417.446455294,0.00415332759975866,8.79472478598814,0.0287338819906157,0.0528992505867384,-0.0691758658753251,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,975,21831,109.14686957315,-0.097541016651675,0.866921119624983,2.66626235981768,0.00213283598628752,0.00726397138587354,0,0,0,3.59856413224703,157228.134317272,0.00414653159483826,7.3765209155935,0.225609930116502,-0.144798078806153,-0.0683722565258342,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,831,24030,123.241290081809,-0.0934235162219844,0.84679616868959,1.776378481618,0.00119479994939012,0.00487252848834312,0,0,0,3.68926632092132,177290.833684606,0.00714962809094338,8.24379546981485,-0.0848960210566473,0.261949568259816,-0.155604662930339,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,837,88986,97.7458572618818,-0.104160972305028,0.921813538440847,0.594717599447776,0.00053205227496728,0.00392015807475109,0,0,0,3.44752468488026,672218.202047779,0.00286639922287185,8.66384583060034,0.0972602251867933,-0.180972220620855,0.0923111931026774,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,731,14989,115.686190579391,-0.111413425288538,0.883160433034918,1.38810070674465,0.00120040341011719,0.00747387917150801,0,0,0,3.94795827685575,117202.358978687,0.000598028548945394,9.78692674572045,-0.194483585897603,0.280813145316986,-0.0844964262116087,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,999,892,74.1991895217893,-0.147408141251244,0.85515800615541,11.1014480351029,0.0217635140934502,0.0480453489808203,4.10777406206772e-11,2.28907367697015e-11,7.51029791348468e-61,4.45913635206003,6364.69188239478,0.0206024206825263,7.2183366892548,-0.223805136555702,0.703112226982071,-0.416676907310648,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,571,375,75.96592454642,-0.110779352931297,1.11209201118134,4.02923896394896,0.00917402535144569,0.0666012564689465,3.93632211409623e-56,1.49069457459424e-28,4.13767543946294e-47,3.44420550159363,2789.06336853631,0.0241925090643936,7.54608775219415,1.2188580383603,-1.69130504435152,0.545024533184399,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,994,13391,85.5788386534913,-0.12905437075578,0.858418961917688,3.9361170389844,0.00581081099854805,0.0119562100398975,4.94013999677449e-103,2.39474022785403e-107,0,3.63776836046286,91645.2877097027,0.000263934093518877,6.265926846857,-0.00977441761825697,-0.0832217596731979,0.0938089349933601,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,410,1327,110.606722440634,-0.0906855523967832,0.962905174017245,6.3745036958921,0.00470162603895768,0.0221977965924181,6.27734336156609e-61,2.97667068964306e-73,1.68449119324983e-256,3.442800540804,9418.2137156183,-0.00136790193301491,7.03897769757452,0.119569414441669,-0.588787042944266,0.4648403088656,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,400,2230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"step factor 0.000488281 reduced below 'minFactor' of 0.000976562"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,971,65241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Missing value or an infinity produced when evaluating the model"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,828,5018,133.601472806176,-0.0677011647259842,0.909352255604257,4.62701124155589,0.00171397447529806,0.0146300774715549,9.95888877165836e-170,2.42404225968759e-297,0,3.75544824928888,38164.7690329044,0.020301301463905,8.7428728891425,0.14016158222082,0.818408992079905,-0.898215693815334,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,552,9588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"step factor 0.000488281 reduced below 'minFactor' of 0.000976562"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,760,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"step factor 0.000488281 reduced below 'minFactor' of 0.000976562"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,813,15309,131.542295619249,-0.0857581999484293,0.872768959484533,1.98500192517112,0.00108616985958832,0.00611318942038986,0,0,0,3.66920924298507,115519.816646765,0.0111163760407386,8.75216638040662,-0.00754591535473606,0.04248217227143,-0.00158712879447816,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,825,5288,138.501613178652,-0.0764088661781876,0.847011690476878,5.4921726016916,0.00251840235206942,0.0120864812283285,1.33908006050763e-132,1.52321383066749e-186,0,3.64847496743844,39693.7244026095,0.016038362045492,8.44998440300288,0.163582761603765,0.21174416831791,-0.327406650939472,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,404,5707,98.6800268545072,-0.0912589322239814,0.935401609295431,2.47445117968184,0.00202467845181872,0.0136941566814803,5.43897354915733e-307,0,0,3.93107219445066,43622.5082262901,0.000617265273904739,9.61700161521251,-0.105817593352957,0.0419232167863713,0.0658021318302701,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,602,24861,94.1761872112372,-0.0868548700989347,1.01201922264673,1.33004324868343,0.00102034321304688,0.0111942325359534,0,0,0,3.7301791541569,191121.017806522,0.00857258499538407,9.15250973580949,0.149648798656395,-0.0570392372104817,-0.0668918064597606,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,834,4271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Missing value or an infinity produced when evaluating the model"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,313,23295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"step factor 0.000488281 reduced below 'minFactor' of 0.000976562"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,43,3296,88.2511199879764,-0.102283094201939,0.953182387811133,3.25876234500135,0.00320453409368743,0.0182760032334369,5.4093027989822e-146,5.12443997624608e-195,0,3.3170070512054,23695.2081314156,0.00696429103589724,7.24601529970224,0.463427601007721,-0.441960303932155,-0.00058128982853349,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,742,7643,107.148549485705,-0.0947692034256742,0.933548062767415,1.6950711158083,0.00174436908902061,0.0141057336493084,0,0,0,4.21531776784107,62341.5240231116,0.0316724491723666,12.1200010344252,0.232849005932818,-0.488335360703709,0.350628881421527,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,901,18669,103.076392709075,-0.0964557564381573,0.942529472686809,2.06817922452501,0.00159775734285561,0.00905906097816119,0,0,0,4.00366972032064,140926.284381596,0.00733131972932626,8.79971018551795,0.248562538399144,-0.0736494494234617,-0.152919129787703,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,744,465,132.413517473351,-0.0752661051300137,0.903322339859985,13.3588519376406,0.00624263104159347,0.0368302547847984,3.97605044526094e-21,2.70488579891566e-29,1.10424147757506e-85,3.37531477592866,3376.86636156202,0.0194877474450669,7.65651947585746,0.276134727943499,1.09130235856771,-1.308973844176,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,471,11683,45.8100427173949,-0.282727982875096,0.800955925220593,1.70545159483388,0.0112059356090768,0.0177475046231144,2.88315908392912e-154,8.2832269069005e-137,0,3.45456879415322,73151.0007438967,-0.0100418344847586,4.70444089918941,0.0257739654680542,-0.0986174492385883,0.0427087826275186,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,682,8304,78.868989906573,-0.166677946707911,0.632792417183213,6.56889203638817,0.01394100178472,0.0171012434443085,6.1549537589267e-33,1.12002364948618e-32,1.46992786395775e-277,3.38492306979855,58768.4687282194,0.00219396185650928,6.83232579218173,0.115100923131262,0.13995539419934,-0.248474431761074,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,311,7735,95.2963988427993,-0.126301806927832,0.860467857502809,3.08360318975511,0.00394154565325837,0.00992764245376061,7.73426654250589e-198,1.16999715932696e-211,0,3.42944679942023,52340.3832304392,0.00638207040728392,6.17516822392569,0.0866704489963569,0.00480592397556219,-0.0723613054190313,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,922,12391,96.8908518176942,-0.111092321411357,0.826906164127459,2.96121275838221,0.00303008651343856,0.0104358934202086,2.68709751969116e-225,1.77997278816854e-279,0,4.04105408955728,93448.0548175905,0.0111947053549978,8.96218692601768,0.0951017395117722,0.130913447915365,-0.192451387835305,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,838,26534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"step factor 0.000488281 reduced below 'minFactor' of 0.000976562"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,993,2296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Missing value or an infinity produced when evaluating the model"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,842,1602,55.6688801355274,-0.139510634333118,0.926855521052903,4.74657049506098,0.01153368916964,0.029963623836005,1.56326395105716e-30,2.72128628211922e-32,4.65263098335956e-165,2.65739452024058,9438.33890661782,-0.0046274808833321,3.93660811663313,0.154502968603045,-0.32443089994108,0.156045488688039,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,841,2162,54.9957643119317,-0.114917160331699,0.994589219654912,4.40708131521908,0.00852419182744735,0.030574438616866,1.46844811798559e-34,7.85691682416519e-40,3.00602142725629e-189,2.95866043461384,13875.0466621324,0.000203761893712348,5.13908297432661,0.249555651403343,-0.454845405611856,0.206186730553533,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,132,62025,93.2642874731256,-0.0895558186765346,1.04784778833491,0.934298196102694,0.000732878884263838,0.00551299872263551,0,0,0,4.00132383383597,464930.164743889,0.00656718105054713,8.48048580772346,0.347336664944948,-0.170314977233085,-0.157320144560221,NA,0,"fit"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,858,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Missing value or an infinity produced when evaluating the model"
6,"HT = bh + B1*(1.0-exp(B2*DBH^B3))",4.5,NA,67,395,54.1942356487217,-0.167562654312087,0.954665255181929,4.54208853598777,0.0152628321477806,0.0794078605725706,3.29235286067919e-28,1.24570394135715e-24,1.47783027389616e-28,3.71389080976979,2932.56424880921,0.0099965006498918,8.73821924875157,0.729246548173111,-0.758097842971649,0.0592136539703373,NA,0,"fit"
