"model","model.formula","bh","WT","SPCD","nobs","B1","B2","B3","seB1","seB2","seB3","pB1","pB2","pB3","RMSE","AIC","meanBIAS","meanAbsBIAS","meanLowDBHRes","meanMidDBHRes","meanUppDBHRes","B3_test","ierr","notes"
3,"HT = bh + B1*(1.0-exp(B2*DBH))^B3",4.5,NA,611,315259,124.134999027986,-0.070035992314386,0.934832871873784,0.492718647844621,0.000532538829812612,0.00160830205020372,0,0,0,3.63096579196958,2211397.66280476,0.00392001131622288,6.90485942226366,0.113734244661989,-0.0644764175759762,-0.0374988381312855,NA,0,"fit"
3,"HT = bh + B1*(1.0-exp(B2*DBH))^B3",4.5,NA,835,112253,70.5500625183462,-0.109676825168101,1.00777320482789,0.3655772072725,0.0014574847326902,0.00606664860072907,0,0,0,3.50471494250921,828987.015508099,0.00231053025782061,8.10263017715352,0.026579966421729,-0.0256384250494235,0.00599014773932166,NA,0,"fit"
3,"HT = bh + B1*(1.0-exp(B2*DBH))^B3",4.5,NA,652,5400,82.9280652335089,-0.103007894634753,0.964465832606155,1.59621324403604,0.0045161564375739,0.0144096852221467,0,5.16193169052811e-110,0,3.15901964032588,37038.3265480991,-0.017789551500654,6.19953029527721,0.0396463606694672,-0.173295967141356,0.0802809519699263,NA,0,"fit"
3,"HT = bh + B1*(1.0-exp(B2*DBH))^B3",4.5,NA,521,15155,119.943921392711,-0.0594261606448371,0.887362160186024,5.42620085021462,0.00459991301961845,0.00959335548464289,1.37210009999464e-106,5.58230396709512e-38,0,3.92748107472097,103633.549208015,0.00339903875736326,6.45955532411337,-0.0732980173821288,0.471841755886034,-0.388424180272004,NA,0,"fit"
3,"HT = bh + B1*(1.0-exp(B2*DBH))^B3",4.5,NA,827,126480,108.440971463434,-0.0622528098749927,0.788351635886084,0.684478377107796,0.000855117250955133,0.00218849859227245,0,0,0,3.7133567457176,894438.660191843,-0.00306096756067619,7.18093511588634,-0.00238093584962123,-0.219162860809832,0.212360893977425,NA,0,"fit"
3,"HT = bh + B1*(1.0-exp(B2*DBH))^B3",4.5,NA,531,109804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Missing value or an infinity produced when evaluating the model"
3,"HT = bh + B1*(1.0-exp(B2*DBH))^B3",4.5,NA,409,68631,138.405849863886,-0.0501488378929495,0.889984615240066,1.86959406062914,0.001233768606331,0.00394499095508365,0,0,0,3.63869569059698,497215.228585612,0.00304358144451478,7.67975413490205,0.195194380501374,0.0259099110362198,-0.211973547204049,NA,0,"fit"
3,"HT = bh + B1*(1.0-exp(B2*DBH))^B3",4.5,NA,491,41398,39.8470167813583,-0.202844502971137,0.82558230849676,0.537972979950027,0.00763631843366537,0.0103735637622286,0,3.57167103761661e-154,0,2.80014551128883,242784.431165286,-0.000145563740927863,3.7180895587789,0.0162504492559545,-0.0335859810889326,0.016897652407209,NA,0,"fit"
3,"HT = bh + B1*(1.0-exp(B2*DBH))^B3",4.5,NA,812,57032,101.279703527971,-0.0816216607376459,0.935956768629348,0.605842343229376,0.00112988378186302,0.00417664724409436,0,0,0,3.5196995932849,416238.120424746,0.00997628373343524,7.85164363006522,0.0878546940874485,0.0318528326335644,-0.089783923019879,NA,0,"fit"
3,"HT = bh + B1*(1.0-exp(B2*DBH))^B3",4.5,NA,110,100174,107.436189487245,-0.0839303320958118,1.1042750262791,0.768224913135588,0.00132094432343441,0.00707593998923042,0,0,0,3.82139555140893,767205.362843138,-0.000148009286447426,9.14285946658027,0.0782104596926302,-0.193619377944378,0.114962543698117,NA,0,"fit"
