"model","model.formula","bh","WT","SPCD","nobs","B1","B2","B3","seB1","seB2","seB3","pB1","pB2","pB3","RMSE","AIC","meanBIAS","meanAbsBIAS","meanLowDBHRes","meanMidDBHRes","meanUppDBHRes","B3_test","ierr","notes"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",591,32091,3.80666851479421,-2.1203206716029,NA,0.00275279676576184,0.00710595443034023,NA,0,0,NA,3.10889823208576,199721.670354124,-0.47064921654414,4.62432905565229,-0.770471877774331,2.07903126903486,-2.72050704089295,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",131,1095023,4.59644065488683,-5.37102229709786,NA,0.000705369021991628,0.00505743054761872,NA,0,0,NA,4.22885861623206,8417509.22413516,-0.691024801280653,9.00055177266725,-0.288071639515194,2.05928485881327,-3.84429626205058,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",802,232468,4.54021946985428,-4.48664069588132,NA,0.00107266622548675,0.0084230231015569,NA,0,0,NA,3.94454987486355,1801906.12779976,-0.964567189051241,9.16996814223959,1.18753769410792,1.09516247086952,-5.17642950516842,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",115,2889,4.56613563817207,-4.78687312164526,NA,0.0108585484192203,0.0814902415725215,NA,0,0,NA,4.63054852671026,23049.0641962482,-1.77025033883629,10.7868769191511,-0.248104049007799,3.95466635252056,-9.01731332002164,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",316,542572,4.25059536776176,-2.2626883694178,NA,0.000503641040080653,0.00221852710648613,NA,0,0,NA,4.02733844170319,4040400.16331977,-1.17957217617486,8.356796623276,1.91317178796488,1.55677412665229,-7.0086795436353,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",653,33899,4.21321870497353,-2.29524317952342,NA,0.00232107443261983,0.00836216750182903,NA,0,0,NA,4.39745113313833,250356.254191342,-1.07924574933508,7.8711180891162,0.737556649213972,2.06987598318166,-6.04560938160728,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",111,168001,4.69386808518589,-5.75307553471175,NA,0.0016815377819234,0.0119448432153602,NA,0,0,NA,3.84675131691385,1258646.99456189,-0.305331809494793,8.10853894169469,-0.084075668181741,0.851967612067054,-1.68389132337221,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",121,53877,4.58976708602473,-5.15361073612982,NA,0.00247763452064442,0.0184650966525289,NA,0,0,NA,3.85901780878094,408777.647120858,-0.448302271247942,8.72684088999703,0.0810222413374382,1.44497946830899,-2.87090852339025,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",826,14158,4.29179870032511,-3.53155748654026,NA,0.00508342112953832,0.0352961035956684,NA,0,0,NA,4.16663968872141,110156.626645643,-0.825822423811625,9.72587821247409,1.40029146396925,1.16945479346474,-5.04768526311082,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",694,77189,4.29906903895645,-2.78870021220488,NA,0.00170292152838917,0.00869017511379424,NA,0,0,NA,4.50070343802714,595294.312484465,-1.18315322781554,9.46682229660069,1.62466192789905,1.9648980432866,-7.13925113919937,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",221,24867,4.7043983822794,-6.07701498409897,NA,0.00377847277216299,0.0345208703955535,NA,0,0,NA,4.46993032064742,202366.370052047,-0.536058505575145,11.2879704877023,-0.0138657260077572,1.37680637383158,-2.97111616454926,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",401,5278,4.38722202215096,-3.27553855010944,NA,0.00661418722319037,0.0400367140444777,NA,0,0,NA,4.47752450585222,41525.790455154,-1.71226583431224,10.4028908240568,1.6427735247165,2.31282919469875,-9.0943075784401,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",722,4565,3.68214874561169,-1.80909352192659,NA,0.00704886964838686,0.0260141934651278,NA,0,0,NA,3.1263690691933,30844.2695605809,-0.21446557456545,5.66365748514522,0.557347900572653,-0.220649238105902,-0.980598758820299,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",972,65906,4.12031923542924,-2.597345623943,NA,0.00196183136913724,0.0102817969510355,NA,0,0,NA,3.88209552597546,488169.897351334,-0.960423388294127,8.12253799894558,1.68128530755001,1.6100094638483,-6.17280219691197,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",822,8849,4.55050817954284,-4.83859791760931,NA,0.00535329899558268,0.0447107595937906,NA,0,0,NA,4.06364706873019,70348.7262120701,-1.18872277001812,10.0801027302671,0.748897971630452,1.51601832611516,-5.83265882341128,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",951,44253,4.61768019649499,-4.97011837619711,NA,0.00274481704566484,0.0225824032640518,NA,0,0,NA,4.06150366909538,346741.836272186,-0.541835532896742,9.58030800336573,0.745565276119262,0.911496547579436,-3.28256842238892,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",391,36261,3.72616191929863,-1.3666558806514,NA,0.0025460633671402,0.00525222029950495,NA,0,0,NA,3.52934917795263,234331.531208453,-0.443782260652918,5.10829287645425,-0.364323596484584,1.65348252353531,-2.62050570900948,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",721,11186,3.87571901991214,-1.9603069956464,NA,0.00503688831425564,0.0117181777856296,NA,0,0,NA,3.68478986937965,72674.0939119874,-0.56241127411278,5.49763543968537,-0.816029949328437,2.15431655109904,-3.02618112935304,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",762,102233,4.27234528670484,-2.58230827077121,NA,0.00141235672770138,0.00684319883007363,NA,0,0,NA,4.48921762534946,786842.856829243,-1.62083696769956,9.74529483081378,1.8644569322718,2.7518199971345,-9.47901842647936,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",824,15869,3.796300456623,-2.73547301501051,NA,0.00451318737137427,0.021638231385348,NA,0,0,NA,3.23248445792274,110036.58142279,-0.610706218507814,6.52055472819895,0.709158908122298,1.3960727894359,-3.93797932720427,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",345,681,3.91889131269264,-1.75829571091227,NA,0.0176559576566923,0.0601993088045003,NA,0,4.23769304671017e-122,NA,3.94998280385747,4876.17439933154,-0.475128565823932,7.07378857450963,0.873730950811958,1.6002738447364,-3.89939049302015,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",820,46134,4.18601732036845,-2.29005551918976,NA,0.00198059365952079,0.00743487259999408,NA,0,0,NA,4.3322610263929,346341.533806733,-1.7563773146125,9.12217627916937,0.917104689744557,2.66779700237993,-8.854033635962,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",819,6970,3.72234850762828,-2.40485966401985,NA,0.00601364775765211,0.0199445274950791,NA,0,0,NA,2.80703373580758,43625.8297462564,-0.394137851697295,4.71081753551861,-0.110999664283245,1.15241851163371,-2.22395428715497,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",621,170333,4.586412546048,-3.25318114278147,NA,0.000977430801623724,0.00606330317849399,NA,0,0,NA,4.73308049996875,1364792.36162561,-2.29992393239236,11.1044037823339,2.53978903338368,2.83556196282332,-12.2752984842248,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",654,1451,4.24000960748134,-2.34019340873148,NA,0.0105379185629671,0.0361238435588055,NA,0,0,NA,3.92841453988563,10122.8152339438,-0.527679703286931,6.76283493977029,0.273624061262537,1.84879122198473,-3.71203363677228,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",403,65676,4.52898377146543,-3.67328657049947,NA,0.0018474812450965,0.0120969073638225,NA,0,0,NA,4.43382819198286,512136.296388517,-1.46347471421254,9.61028134881963,1.99731083982571,1.90756265358742,-8.29529763605074,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",840,3354,3.81122480008286,-2.2503112759327,NA,0.00824062374346467,0.0247528700773839,NA,0,0,NA,3.05179175232368,21343.9597073857,-0.331752488267873,5.19721074093963,-0.236960347791434,1.27953906645175,-2.03783618346393,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",808,282,4.07911436567085,-2.78653894835325,NA,0.0378144451406954,0.167351298812066,NA,4.21923721359506e-230,9.61831513445823e-44,NA,4.90809498461813,2188.72861774663,-2.57884597925795,11.0551234281192,0.493318197358508,4.58731869865304,-12.8171748337854,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",711,63653,4.07185342030101,-2.18475862191858,NA,0.00167315946129099,0.00673427251903606,NA,0,0,NA,3.64342272488362,448447.70976861,-0.471570326510644,6.73448233699403,1.1034377455225,0.701212111441945,-3.2194903454048,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",68,107559,3.79889837746583,-2.48301573437455,NA,0.00152785858116342,0.00720181154683441,NA,0,0,NA,2.99154759611674,728996.015077908,-0.469201408927431,5.94552604139548,0.977127157555882,0.913493866933153,-3.29822525127133,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",222,32428,4.35873830343178,-3.54965703975308,NA,0.00332419114196719,0.0199235846650965,NA,0,0,NA,4.77438585095862,254877.606525447,-1.01912975453718,10.2382624056451,1.18782491122522,2.21385447959197,-6.45927283193503,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",373,7190,4.30818636224564,-2.49482675186461,NA,0.00475569744539843,0.0259393462893226,NA,0,0,NA,4.07062109072676,54913.4846818097,-0.985205037175249,8.90783176479387,1.70508184060966,1.01136108616343,-5.67401415390866,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",545,2301,4.36403265281399,-2.94968901977061,NA,0.00962331368467912,0.0487525528192133,NA,0,0,NA,4.52504647035589,17701.0118848165,-1.36029147067445,9.44584225288694,1.36975249614386,2.38848811512426,-7.83911502329148,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",691,23552,4.60785932236958,-4.77616387844749,NA,0.00375665734525429,0.0323946464326699,NA,0,0,NA,4.34418007441638,189936.384541979,-0.473512656864673,10.7361069279218,0.866685131040504,0.848877377409173,-3.13643966220576,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",701,41398,3.92272430278658,-1.65989841106598,NA,0.00201487420294759,0.00496351538541798,NA,0,0,NA,3.45982793425047,270275.217891674,-0.365275491135328,5.2003936665562,-0.103279018130096,1.32351083631174,-2.31607727821513,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",581,1055,4.26477347683861,-2.32071386436535,NA,0.0120047069218457,0.0394149504724512,NA,0,0,NA,4.1779400000397,7585.93281108198,-1.41869988831368,7.88823479406694,-0.476091264205004,4.47946164173116,-8.27895941612576,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",461,25058,4.16536278203148,-2.73846253430654,NA,0.00313275784435366,0.0154277635247039,NA,0,0,NA,4.25738802894981,189838.309070759,-1.52471775997588,9.15801925685363,1.46890315306518,2.51192783193562,-8.55582601139696,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",544,80993,4.28682537209552,-2.59427940845348,NA,0.00162726449401562,0.00782412638707705,NA,0,0,NA,4.68785236292636,629036.613812387,-1.42433641456903,10.0488263569141,1.79663770091982,2.16529197336551,-8.23519119055988,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",975,21831,4.21167482374109,-2.67585029903074,NA,0.00319105089520976,0.0158003013416345,NA,0,0,NA,4.10806520516239,163008.736441538,-1.09681275163867,8.46662624206121,1.70162704184582,1.72957932175968,-6.72164461852151,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",831,24030,4.34834747566165,-2.78998002689066,NA,0.00278814478068474,0.0136725216154109,NA,0,0,NA,4.62302643499413,188133.224891749,-2.51612054545457,10.6944113780129,1.61327578214542,3.46396317399702,-12.6256005925061,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",837,88986,4.46717363021912,-4.07947768590121,NA,0.00166502157851168,0.0134005562543076,NA,0,0,NA,3.85007226878633,691871.616130329,-0.929721270721314,9.28321751174154,1.50089244030107,0.771525970351951,-5.06158222281696,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",731,14989,4.57124485185112,-3.54327674932952,NA,0.00359382321862963,0.0259239176327696,NA,0,0,NA,4.58523809680724,121687.37140477,-1.83735906768334,11.2549929424957,2.12129601003785,1.67662532503197,-9.31079090302731,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",999,892,3.92785400067128,-1.91004329988837,NA,0.0195900114633801,0.0523988109374695,NA,0,9.96282458555744e-179,NA,4.74870575739574,6475.93862918033,-0.769228818254249,7.76479666392085,-0.465165922357621,2.78917772026281,-4.6327220334622,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",571,375,4.40069655759827,-3.58574908425839,NA,0.024734564907677,0.179172947138031,NA,0,4.81170656347535e-61,NA,3.71574114862197,2844.98375981198,-0.540923161979853,8.04657652172406,2.50333195184922,-1.51544079666133,-2.61066064112745,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",994,13391,4.00358800074538,-2.04425009288631,NA,0.00394612169225903,0.0126421665061177,NA,0,0,NA,3.91270269221996,93595.5696470803,-0.558749789124706,6.75037743749724,0.470480163995401,1.41174869726014,-3.55915036137434,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",410,1327,4.35516117290985,-2.80920357670795,NA,0.0107031500503113,0.0521106449573704,NA,0,0,NA,4.1364505110286,9904.36474691994,-1.38236425818604,8.50293317931905,1.65588999675843,1.89074756035823,-7.70060421007961,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",400,2230,3.95144291287922,-1.98869519288725,NA,0.0116761182860188,0.0309889845984831,NA,0,0,NA,4.46429531183622,16329.6158160558,-1.84855623914996,8.75692306146063,-0.496797205185619,4.91029280198018,-9.96098363999674,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",971,65241,4.0468104059898,-2.29686367020533,NA,0.00188685411312588,0.00598368959029963,NA,0,0,NA,3.98078511112449,453360.352511024,-0.886051008479743,6.83543564175705,-0.450961760340634,3.08693724814278,-5.29412851324138,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",828,5018,4.63398954918992,-5.5111643921324,NA,0.0086482784966062,0.0657365217130636,NA,0,0,NA,4.49068467678459,39958.1815155508,-1.48635744578751,10.0896445950623,-1.25601143575047,3.91192913165821,-7.11835644032019,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",552,9588,4.11943052024842,-2.81623307709132,NA,0.00536768459399186,0.0313762294543678,NA,0,0,NA,3.95289889268828,72786.1043154844,-1.19268961188977,9.00883185185465,1.84565572829617,1.86898984126487,-7.29271440523036,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",760,503,3.89268848358735,-1.96612809858024,NA,0.0324600583624147,0.0741553551669391,NA,0,1.91820366629889e-97,NA,5.18031166326178,3626.86564169054,-1.27598894881193,8.2442703023361,-1.51157097710746,4.54144105474944,-6.89126116345063,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",813,15309,4.51405422251816,-3.54143499614477,NA,0.00366689539631973,0.0234828535895704,NA,0,0,NA,4.7316751964229,123305.070051394,-2.64004704228051,11.3723943265306,1.66197826633441,3.14376346259352,-12.7258828557695,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",825,5288,4.4503328856093,-3.71049338604921,NA,0.00688695842796677,0.0446525861064334,NA,0,0,NA,4.61159983970096,42170.3175489202,-2.2173596052063,10.7938370583888,1.33736458180539,3.40304588519743,-11.3976965071833,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",404,5707,4.35350384747931,-3.649056022474,NA,0.00720425173376429,0.0472495547064706,NA,0,0,NA,4.44028393374389,45011.8036241002,-1.59975290712845,10.6242329487157,1.17600002053738,2.14404220523251,-8.12076033355254,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",602,24861,4.56413496217173,-5.29426649641102,NA,0.00398936834371045,0.0336022057641772,NA,0,0,NA,3.91952567501636,193581.972013989,-0.375206719059962,9.36940600722826,0.192848661410041,0.998555594109692,-2.31702441269962,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",834,4271,4.43955907532367,-4.23116766879974,NA,0.00891385761477571,0.0678913131327447,NA,0,0,NA,4.39728417149402,34136.7138717041,-1.60124072072802,10.8294427895878,1.17526040193931,2.72695547257788,-8.71093079658598,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",313,23295,3.97843995077772,-2.1625620209446,NA,0.00296248870605516,0.0139673141318979,NA,0,0,NA,3.67114257341489,170362.416196416,-0.709485387165322,7.7481537329429,1.59474270660995,0.645933127803552,-4.36913199590946,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",43,3296,4.25440539723677,-3.10174760297102,NA,0.00759202218232062,0.0434479890765163,NA,0,0,NA,3.77636821433901,24549.1904478987,-1.03600788342227,8.23053756284377,2.0698963603092,0.933843006713863,-6.11638574509849,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",742,7643,4.65500555365086,-5.23171009732604,NA,0.0061036378267696,0.056013338484622,NA,0,0,NA,4.5582502922708,63536.1014705823,-1.005047475326,12.6530886044923,0.589458861591162,1.02339883807805,-4.62942256485034,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",901,18669,4.36352889261174,-3.28609523759291,NA,0.00391152880145025,0.0235727010400199,NA,0,0,NA,4.46370671020572,144986.469744417,-1.04250278022742,9.74704923091491,1.7451425785756,1.62089726725939,-6.49354818651726,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",744,465,4.46573490013666,-3.76022596446676,NA,0.023682531789522,0.149175175108024,NA,0,6.83438994989347e-89,NA,4.41856752628598,3626.34584719791,-2.08461012427161,10.0237138444433,1.09040505935678,4.34716166277273,-11.6913970949444,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",471,11683,3.63253312434754,-1.34785891567429,NA,0.00527801566370217,0.0100383127338497,NA,0,0,NA,3.53504544833547,73688.0851887252,-0.282689658480681,4.7997036939248,-0.400873077321121,1.24130013180446,-1.68846567979214,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",682,8304,3.77722776234477,-1.63686834050155,NA,0.00501747342713563,0.0192946190719824,NA,0,0,NA,3.56880019694193,59646.0036753263,-0.706954019262664,7.1681185973305,1.47221238192904,0.851984658221174,-4.4450590979382,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",311,7735,4.14141432096515,-2.1182384288476,NA,0.00455302891045597,0.0143405933525785,NA,0,0,NA,3.95283737046537,54536.6600143335,-1.06968230100388,7.20732278525187,0.206650280997102,2.60256205351122,-6.01875432385897,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",922,12391,4.13809479926581,-2.56357816342089,NA,0.00463683627047473,0.0232668384232526,NA,0,0,NA,4.49663610082721,96094.3677067487,-1.38723060259059,9.95788512338412,1.84609994450719,1.8162129301373,-7.82478757116859,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",838,26534,3.73122127442306,-2.94227422335432,NA,0.00532855345627875,0.0305472528749808,NA,0,0,NA,4.20368207211935,203986.161262596,-1.84459103004633,10.011852428352,1.30960356258005,2.8051704231784,-9.64942947707857,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",993,2296,4.01740899005444,-2.15891612692383,NA,0.00987788976474928,0.0387804661345124,NA,0,0,NA,3.99806541065695,16618.2598675839,-0.66465039242791,7.52648520741036,1.35697942227447,0.429500968982879,-3.78307422189363,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",842,1602,3.69722530034539,-2.07261927438262,NA,0.0129113928000951,0.0319588931857325,NA,0,0,NA,2.8447854847918,9655.66591529639,-0.428134060268756,4.27474111465478,-0.540912165789472,1.38906114440703,-2.13255115942382,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",841,2162,3.73626399218003,-2.48174299838961,NA,0.0119109093966514,0.0416498921068534,NA,0,0,NA,3.15356369422002,14149.9040364513,-0.412650543552225,5.38977886884784,0.147363500003804,0.905052138636001,-2.29297520919335,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",132,62025,4.38657736750351,-3.55572744534553,NA,0.00222073716372847,0.0134756676291867,NA,0,0,NA,4.37368337186945,475967.166796391,-0.761118991582441,9.19240366449124,1.49094745604916,1.30324286402786,-5.07754729482434,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",858,169,4.07916577386584,-2.18324524414092,NA,0.038414257415586,0.126793592425159,NA,3.17397087349184e-155,7.37811141734149e-39,NA,4.48662523373772,1243.87854392575,-1.21257663509181,7.8409457836821,0.0159908988236882,3.30211969703518,-6.97777920709708,NA,0,"fit"
1,"HT = bh + exp(B1 + B2*DBH^(-1.0))",4.5,"1/DBH",67,395,3.9656374016321,-2.5856515677236,NA,0.027764112563766,0.145742873486343,NA,0,3.76562415563497e-52,NA,3.8381858093322,2957.57721860109,-0.49884517917592,8.97823689420549,1.70665670888623,-0.364805031109696,-2.85624631481672,NA,0,"fit"
